id,cliente_id,producto_id,cantidad,fecha,importe,estado
618,619,19,4,2024-11-07,286.64,cancelado
619,620,20,5,2024-11-14,43.62,devuelto
620,621,21,1,2024-11-21,384.93,completado
621,622,22,2,2024-11-28,111.51,completado
622,623,23,3,2024-12-05,115.82,completado
623,624,24,4,2024-12-12,436.15,completado
624,625,25,5,2024-12-19,170.99,completado
625,626,26,1,2024-12-26,82.3,completado
626,627,27,2,2023-01-03,451.26,completado
627,628,28,3,2023-01-10,11.39,cancelado
628,629,29,4,2023-01-17,430.62,cancelado
629,630,30,5,2023-01-24,80.9,devuelto
630,631,31,1,2023-01-31,73.7,completado
631,632,32,2,2023-02-07,132.82,completado
632,633,33,3,2023-02-14,95.5,completado
633,634,34,4,2023-02-21,333.92,completado
634,635,35,5,2023-02-28,22.63,completado
635,636,36,1,2023-03-07,17.28,completado
636,637,37,2,2023-03-14,397.09,completado
637,638,38,3,2023-03-21,126.59,cancelado
638,639,39,4,2023-03-28,168.65,cancelado
639,640,40,5,2023-04-04,95.38,devuelto
640,641,41,1,2023-04-11,35.68,completado
641,642,42,2,2023-04-18,373.44,completado
642,643,43,3,2023-04-25,267.78,completado
643,644,44,4,2023-05-02,375.38,completado
644,645,45,5,2023-05-09,243.36,completado
645,646,46,1,2023-05-16,391.23,completado
646,647,47,2,2023-05-23,261.49,completado
647,648,48,3,2023-05-30,63.44,cancelado
648,649,49,4,2023-06-06,256.88,cancelado
649,650,50,5,2023-06-13,473.25,devuelto
650,651,51,1,2023-06-20,31.25,completado
651,652,52,2,2023-06-27,393.78,completado
652,653,53,3,2023-07-04,434.82,completado
653,654,54,4,2023-07-11,265.51,completado
654,655,55,5,2023-07-18,234.44,completado
655,656,56,1,2023-07-25,482.37,completado
656,657,57,2,2023-08-01,39.8,completado
657,658,58,3,2023-08-08,244.7,cancelado
658,659,59,4,2023-08-15,206.79,cancelado
659,660,60,5,2023-08-22,346.19,devuelto
660,661,61,1,2023-08-29,250.23,completado
661,662,62,2,2023-09-05,455.75,completado
662,663,63,3,2023-09-12,46.01,completado
663,664,64,4,2023-09-19,49.59,completado
664,665,65,5,2023-09-26,308.07,completado
665,666,66,1,2023-10-03,42.18,completado
666,667,67,2,2023-10-10,144.76,completado
667,668,68,3,2023-10-17,320.21,cancelado
668,669,69,4,2023-10-24,278.69,cancelado
669,670,70,5,2023-10-31,169.34,devuelto
670,671,71,1,2023-11-07,497.37,completado
671,672,72,2,2023-11-14,269.97,completado
672,673,73,3,2023-11-21,232.32,completado
673,674,74,4,2023-11-28,306.66,completado
674,675,75,5,2023-12-05,58.6,completado
675,676,76,1,2023-12-12,353.87,completado
676,677,77,2,2023-12-19,427.87,completado
677,678,78,3,2023-12-26,328.95,cancelado
678,679,79,4,2024-01-02,386.79,cancelado
679,680,80,5,2024-01-09,363.21,devuelto
680,681,81,1,2024-01-16,115.36,completado
681,682,82,2,2024-01-23,231.26,completado
682,683,83,3,2024-01-30,121.96,completado
683,684,84,4,2024-02-06,176.08,completado
684,685,85,5,2024-02-13,232.21,completado
685,686,86,1,2024-02-20,213.83,completado
686,687,87,2,2024-02-27,56.59,completado
687,688,88,3,2024-03-05,219.11,cancelado
688,689,89,4,2024-03-12,335.9,cancelado
689,690,90,5,2024-03-19,193.41,devuelto
690,691,91,1,2024-03-26,84.79,completado
691,692,92,2,2024-04-02,462.26,completado
692,693,93,3,2024-04-09,42.9,completado
693,694,94,4,2024-04-16,417.57,completado
694,695,95,5,2024-04-23,55.68,completado
695,696,96,1,2024-04-30,57.32,completado
696,697,97,2,2024-05-07,372.01,completado
697,698,98,3,2024-05-14,407.77,cancelado
698,699,99,4,2024-05-21,282.62,cancelado
699,700,100,5,2024-05-28,297.37,devuelto
700,701,101,1,2024-06-04,285.18,completado
701,702,102,2,2024-06-11,171.53,completado
702,703,103,3,2024-06-18,69.89,completado
703,704,104,4,2024-06-25,183.26,completado
704,705,105,5,2024-07-02,336.02,completado
705,706,106,1,2024-07-09,377.64,completado
706,707,107,2,2024-07-16,435.37,completado
707,708,108,3,2024-07-23,363.32,cancelado
708,709,109,4,2024-07-30,484.52,cancelado
709,710,110,5,2024-08-06,304.2,devuelto
710,711,111,1,2024-08-13,182.31,completado
711,712,112,2,2024-08-20,293.18,completado
712,713,113,3,2024-08-27,114.24,completado
713,714,114,4,2024-09-03,331.8,completado
714,715,115,5,2024-09-10,119.88,completado
715,716,116,1,2024-09-17,63.03,completado
716,717,117,2,2024-09-24,424.23,completado
717,718,118,3,2024-10-01,190.1,cancelado
718,719,119,4,2024-10-08,383.68,cancelado
719,720,120,5,2024-10-15,291.31,devuelto
720,721,121,1,2024-10-22,405.54,completado
721,722,122,2,2024-10-29,424.13,completado
722,723,123,3,2024-11-05,487.53,completado
723,724,124,4,2024-11-12,411.03,completado
724,725,125,5,2024-11-19,310.65,completado
725,726,126,1,2024-11-26,324.92,completado
726,727,127,2,2024-12-03,22.86,completado
727,728,128,3,2024-12-10,465.25,cancelado
728,729,129,4,2024-12-17,416.44,cancelado
729,730,130,5,2024-12-24,141.05,devuelto
730,731,131,1,2023-01-01,98.4,completado
731,732,132,2,2023-01-08,354.32,completado
732,733,133,3,2023-01-15,161.4,completado
733,734,134,4,2023-01-22,176.51,completado
734,735,135,5,2023-01-29,12.99,completado
735,736,136,1,2023-02-05,436.23,completado
736,737,137,2,2023-02-12,287.5,completado
737,738,138,3,2023-02-19,206.38,cancelado
738,739,139,4,2023-02-26,79.52,cancelado
739,740,140,5,2023-03-05,320.25,devuelto
740,741,141,1,2023-03-12,25.02,completado
741,742,142,2,2023-03-19,375.59,completado
742,743,143,3,2023-03-26,115.42,completado
743,744,144,4,2023-04-02,215.72,completado
744,745,145,5,2023-04-09,177.04,completado
745,746,146,1,2023-04-16,191.33,completado
746,747,147,2,2023-04-23,363.58,completado
747,748,148,3,2023-04-30,390.65,cancelado
748,749,149,4,2023-05-07,288.12,cancelado
749,750,150,5,2023-05-14,51.63,devuelto
750,751,151,1,2023-05-21,35.78,completado
751,752,152,2,2023-05-28,87.13,completado
752,753,153,3,2023-06-04,312.74,completado
753,754,154,4,2023-06-11,340.24,completado
754,755,155,5,2023-06-18,143.33,completado
755,756,156,1,2023-06-25,334.35,completado
756,757,157,2,2023-07-02,247.97,completado
757,758,158,3,2023-07-09,226.6,cancelado
758,759,159,4,2023-07-16,143.85,cancelado
759,760,160,5,2023-07-23,379.92,devuelto
760,761,161,1,2023-07-30,65.77,completado
761,762,162,2,2023-08-06,220.66,completado
762,763,163,3,2023-08-13,148.79,completado
763,764,164,4,2023-08-20,342.46,completado
764,765,165,5,2023-08-27,248.45,completado
765,766,166,1,2023-09-03,336.89,completado
766,767,167,2,2023-09-10,32.25,completado
767,768,168,3,2023-09-17,203.68,cancelado
768,769,169,4,2023-09-24,303.67,cancelado
769,770,170,5,2023-10-01,13.77,devuelto
770,771,171,1,2023-10-08,157.7,completado
771,772,172,2,2023-10-15,113.5,completado
772,773,173,3,2023-10-22,77.25,completado
773,774,174,4,2023-10-29,135.2,completado
774,775,175,5,2023-11-05,170.78,completado
775,776,176,1,2023-11-12,13.79,completado
776,777,177,2,2023-11-19,376.04,completado
777,778,178,3,2023-11-26,96.09,cancelado
778,779,179,4,2023-12-03,196.3,cancelado
779,780,180,5,2023-12-10,354.8,devuelto
780,781,181,1,2023-12-17,255.13,completado
781,782,182,2,2023-12-24,418.34,completado
782,783,183,3,2023-12-31,405.04,completado
783,784,184,4,2024-01-07,45.32,completado
784,785,185,5,2024-01-14,432.26,completado
785,786,186,1,2024-01-21,30.73,completado
786,787,187,2,2024-01-28,19.18,completado
787,788,188,3,2024-02-04,461.37,cancelado
788,789,189,4,2024-02-11,432.43,cancelado
789,790,190,5,2024-02-18,292.12,devuelto
790,791,191,1,2024-02-25,290.97,completado
791,792,192,2,2024-03-03,357.65,completado
792,793,193,3,2024-03-10,214.67,completado
793,794,194,4,2024-03-17,66.43,completado
794,795,195,5,2024-03-24,20.22,completado
795,796,196,1,2024-03-31,169.14,completado
796,797,197,2,2024-04-07,402.65,completado
797,798,198,3,2024-04-14,312.88,cancelado
798,799,199,4,2024-04-21,417.69,cancelado
799,800,200,5,2024-04-28,460.69,devuelto
800,801,1,1,2024-05-05,53.18,completado
801,802,2,2,2024-05-12,423.8,completado
802,803,3,3,2024-05-19,129.23,completado
803,804,4,4,2024-05-26,298.55,completado
804,805,5,5,2024-06-02,266.74,completado
805,806,6,1,2024-06-09,203.93,completado
806,807,7,2,2024-06-16,162.03,completado
807,808,8,3,2024-06-23,176.36,cancelado
808,809,9,4,2024-06-30,173.2,cancelado
809,810,10,5,2024-07-07,92.39,devuelto
810,811,11,1,2024-07-14,260.14,completado
811,812,12,2,2024-07-21,65.87,completado
812,813,13,3,2024-07-28,259.88,completado
813,814,14,4,2024-08-04,453.9,completado
814,815,15,5,2024-08-11,181.19,completado
815,816,16,1,2024-08-18,366.42,completado
816,817,17,2,2024-08-25,411.28,completado
817,818,18,3,2024-09-01,409.37,cancelado
818,819,19,4,2024-09-08,125.77,cancelado
819,820,20,5,2024-09-15,81.76,devuelto
820,821,21,1,2024-09-22,106.66,completado
821,822,22,2,2024-09-29,305.18,completado
822,823,23,3,2024-10-06,382.51,completado
823,824,24,4,2024-10-13,331.2,completado
824,825,25,5,2024-10-20,96.8,completado
825,826,26,1,2024-10-27,388.7,completado
826,827,27,2,2024-11-03,252.12,completado
827,828,28,3,2024-11-10,379.68,cancelado
828,829,29,4,2024-11-17,382.34,cancelado
829,830,30,5,2024-11-24,229.96,devuelto
830,831,31,1,2024-12-01,462.84,completado
831,832,32,2,2024-12-08,286.6,completado
832,833,33,3,2024-12-15,321.3,completado
833,834,34,4,2024-12-22,316.02,completado
834,835,35,5,2024-12-29,433.48,completado
835,836,36,1,2023-01-06,317.34,completado
836,837,37,2,2023-01-13,83.97,completado
837,838,38,3,2023-01-20,43.46,cancelado
838,839,39,4,2023-01-27,226.68,cancelado
839,840,40,5,2023-02-03,158.38,devuelto
840,841,41,1,2023-02-10,144.59,completado
841,842,42,2,2023-02-17,37.52,completado
842,843,43,3,2023-02-24,258.6,completado
843,844,44,4,2023-03-03,162.1,completado
844,845,45,5,2023-03-10,231.44,completado
845,846,46,1,2023-03-17,37.88,completado
846,847,47,2,2023-03-24,417.53,completado
847,848,48,3,2023-03-31,47.6,cancelado
848,849,49,4,2023-04-07,433.48,cancelado
849,850,50,5,2023-04-14,429.09,devuelto
850,851,51,1,2023-04-21,311.35,completado
851,852,52,2,2023-04-28,258.46,completado
852,853,53,3,2023-05-05,236.73,completado
853,854,54,4,2023-05-12,281.62,completado
854,855,55,5,2023-05-19,397.99,completado
855,856,56,1,2023-05-26,448.98,completado
856,857,57,2,2023-06-02,230.37,completado
857,858,58,3,2023-06-09,406.81,cancelado
858,859,59,4,2023-06-16,329.4,cancelado
859,860,60,5,2023-06-23,167.55,devuelto
860,861,61,1,2023-06-30,243.06,completado
861,862,62,2,2023-07-07,83.92,completado
862,863,63,3,2023-07-14,40.32,completado
863,864,64,4,2023-07-21,60.72,completado
864,865,65,5,2023-07-28,450.57,completado
865,866,66,1,2023-08-04,178.28,completado
866,867,67,2,2023-08-11,360.01,completado
867,868,68,3,2023-08-18,257.23,cancelado
868,869,69,4,2023-08-25,94.55,cancelado
869,870,70,5,2023-09-01,131.39,devuelto
870,871,71,1,2023-09-08,224.5,completado
871,872,72,2,2023-09-15,225.32,completado
872,873,73,3,2023-09-22,266.15,completado
873,874,74,4,2023-09-29,87.79,completado
874,875,75,5,2023-10-06,192.7,completado
875,876,76,1,2023-10-13,148.62,completado
876,877,77,2,2023-10-20,210.3,completado
877,878,78,3,2023-10-27,175.8,cancelado
878,879,79,4,2023-11-03,302.96,cancelado
879,880,80,5,2023-11-10,396.72,devuelto
880,881,81,1,2023-11-17,327.18,completado
881,882,82,2,2023-11-24,42.3,completado
882,883,83,3,2023-12-01,56.31,completado
883,884,84,4,2023-12-08,342.41,completado
884,885,85,5,2023-12-15,149.23,completado
885,886,86,1,2023-12-22,364.63,completado
886,887,87,2,2023-12-29,331.72,completado
887,888,88,3,2024-01-05,454.11,cancelado
888,889,89,4,2024-01-12,437.91,cancelado
889,890,90,5,2024-01-19,173.35,devuelto
890,891,91,1,2024-01-26,295.54,completado
891,892,92,2,2024-02-02,79.3,completado
892,893,93,3,2024-02-09,181.41,completado
893,894,94,4,2024-02-16,484.17,completado
894,895,95,5,2024-02-23,352.26,completado
895,896,96,1,2024-03-01,202.06,completado
896,897,97,2,2024-03-08,301.57,completado
897,898,98,3,2024-03-15,469.62,cancelado
898,899,99,4,2024-03-22,161.7,cancelado
899,900,100,5,2024-03-29,194.57,devuelto
900,901,101,1,2024-04-05,397.91,completado
901,902,102,2,2024-04-12,408.46,completado
902,903,103,3,2024-04-19,338.36,completado
903,904,104,4,2024-04-26,416.19,completado
904,905,105,5,2024-05-03,372.0,completado
905,906,106,1,2024-05-10,345.85,completado
906,907,107,2,2024-05-17,267.93,completado
907,908,108,3,2024-05-24,326.55,cancelado
908,909,109,4,2024-05-31,217.47,cancelado
909,910,110,5,2024-06-07,187.3,devuelto
910,911,111,1,2024-06-14,187.67,completado
911,912,112,2,2024-06-21,98.33,completado
912,913,113,3,2024-06-28,114.95,completado
913,914,114,4,2024-07-05,474.36,completado
914,915,115,5,2024-07-12,248.27,completado
915,916,116,1,2024-07-19,121.01,completado
916,917,117,2,2024-07-26,77.41,completado
917,918,118,3,2024-08-02,47.81,cancelado
918,919,119,4,2024-08-09,423.77,cancelado
919,920,120,5,2024-08-16,59.56,devuelto
920,921,121,1,2024-08-23,387.73,completado
921,922,122,2,2024-08-30,419.21,completado
922,923,123,3,2024-09-06,443.0,completado
923,924,124,4,2024-09-13,28.5,completado
924,925,125,5,2024-09-20,175.01,completado
925,926,126,1,2024-09-27,385.49,completado
926,927,127,2,2024-10-04,74.21,completado
927,928,128,3,2024-10-11,194.59,cancelado
928,929,129,4,2024-10-18,89.5,cancelado
929,930,130,5,2024-10-25,417.36,devuelto
930,931,131,1,2024-11-01,387.84,completado
931,932,132,2,2024-11-08,406.43,completado
932,933,133,3,2024-11-15,91.11,completado
933,934,134,4,2024-11-22,224.46,completado
934,935,135,5,2024-11-29,211.32,completado
935,936,136,1,2024-12-06,341.42,completado
936,937,137,2,2024-12-13,126.39,completado
937,938,138,3,2024-12-20,227.66,cancelado
938,939,139,4,2024-12-27,149.61,cancelado
939,940,140,5,2023-01-04,376.78,devuelto
940,941,141,1,2023-01-11,229.97,completado
941,942,142,2,2023-01-18,271.67,completado
942,943,143,3,2023-01-25,161.64,completado
943,944,144,4,2023-02-01,406.23,completado
944,945,145,5,2023-02-08,239.82,completado
945,946,146,1,2023-02-15,419.21,completado
946,947,147,2,2023-02-22,190.24,completado
947,948,148,3,2023-03-01,474.09,cancelado
948,949,149,4,2023-03-08,492.38,cancelado
949,950,150,5,2023-03-15,236.22,devuelto
950,951,151,1,2023-03-22,148.07,completado
951,952,152,2,2023-03-29,197.12,completado
952,953,153,3,2023-04-05,268.46,completado
953,954,154,4,2023-04-12,483.47,completado
954,955,155,5,2023-04-19,410.28,completado
955,956,156,1,2023-04-26,402.62,completado
956,957,157,2,2023-05-03,77.82,completado
957,958,158,3,2023-05-10,132.5,cancelado
958,959,159,4,2023-05-17,324.18,cancelado
959,960,160,5,2023-05-24,438.32,devuelto
960,961,161,1,2023-05-31,281.72,completado
961,962,162,2,2023-06-07,60.27,completado
962,963,163,3,2023-06-14,424.49,completado
963,964,164,4,2023-06-21,427.07,completado
964,965,165,5,2023-06-28,149.68,completado
965,966,166,1,2023-07-05,383.93,completado
966,967,167,2,2023-07-12,143.67,completado
967,968,168,3,2023-07-19,453.6,cancelado
968,969,169,4,2023-07-26,82.2,cancelado
969,970,170,5,2023-08-02,224.36,devuelto
970,971,171,1,2023-08-09,473.74,completado
971,972,172,2,2023-08-16,118.8,completado
972,973,173,3,2023-08-23,231.05,completado
973,974,174,4,2023-08-30,181.3,completado
974,975,175,5,2023-09-06,23.07,completado
975,976,176,1,2023-09-13,36.1,completado
976,977,177,2,2023-09-20,255.98,completado
977,978,178,3,2023-09-27,125.53,cancelado
978,979,179,4,2023-10-04,497.32,cancelado
979,980,180,5,2023-10-11,193.71,devuelto
980,981,181,1,2023-10-18,23.81,completado
981,982,182,2,2023-10-25,466.1,completado
982,983,183,3,2023-11-01,421.2,completado
983,984,184,4,2023-11-08,328.48,completado
984,985,185,5,2023-11-15,397.78,completado
985,986,186,1,2023-11-22,77.42,completado
986,987,187,2,2023-11-29,150.57,completado
987,988,188,3,2023-12-06,416.58,cancelado
988,989,189,4,2023-12-13,351.08,cancelado
989,990,190,5,2023-12-20,78.01,devuelto
990,991,191,1,2023-12-27,355.71,completado
991,992,192,2,2024-01-03,229.81,completado
992,993,193,3,2024-01-10,12.57,completado
993,994,194,4,2024-01-17,48.82,completado
994,995,195,5,2024-01-24,135.4,completado
995,996,196,1,2024-01-31,419.13,completado
996,997,197,2,2024-02-07,278.91,completado
997,998,198,3,2024-02-14,366.35,cancelado
998,999,199,4,2024-02-21,268.61,cancelado
999,1000,200,5,2024-02-28,64.48,devuelto
1000,1001,1,1,2024-03-06,151.17,completado
1001,1002,2,2,2024-03-13,157.56,completado
1002,1003,3,3,2024-03-20,33.4,completado
1003,1004,4,4,2024-03-27,215.71,completado
1004,1005,5,5,2024-04-03,399.01,completado
1005,1006,6,1,2024-04-10,233.99,completado
1006,1007,7,2,2024-04-17,64.32,completado
1007,1008,8,3,2024-04-24,453.52,cancelado
1008,1009,9,4,2024-05-01,302.4,cancelado
1009,1010,10,5,2024-05-08,18.05,devuelto
1010,1011,11,1,2024-05-15,262.53,completado
1011,1012,12,2,2024-05-22,128.55,completado
1012,1013,13,3,2024-05-29,80.35,completado
1013,1014,14,4,2024-06-05,220.33,completado
1014,1015,15,5,2024-06-12,311.26,completado
1015,1016,16,1,2024-06-19,127.88,completado
1016,1017,17,2,2024-06-26,214.12,completado
1017,1018,18,3,2024-07-03,335.54,cancelado
1018,1019,19,4,2024-07-10,51.95,cancelado
1019,1020,20,5,2024-07-17,487.58,devuelto
1020,1021,21,1,2024-07-24,43.16,completado
1021,1022,22,2,2024-07-31,267.77,completado
1022,1023,23,3,2024-08-07,258.59,completado
1023,1024,24,4,2024-08-14,494.28,completado
1024,1025,25,5,2024-08-21,281.53,completado
1025,1026,26,1,2024-08-28,201.32,completado
1026,1027,27,2,2024-09-04,240.37,completado
1027,1028,28,3,2024-09-11,321.48,cancelado
1028,1029,29,4,2024-09-18,490.71,cancelado
1029,1030,30,5,2024-09-25,134.29,devuelto
1030,1031,31,1,2024-10-02,17.96,completado
1031,1032,32,2,2024-10-09,396.37,completado
1032,1033,33,3,2024-10-16,178.95,completado
1033,1034,34,4,2024-10-23,369.14,completado
1034,1035,35,5,2024-10-30,317.85,completado
1035,1036,36,1,2024-11-06,388.04,completado
1036,1037,37,2,2024-11-13,370.24,completado
1037,1038,38,3,2024-11-20,172.93,cancelado
1038,1039,39,4,2024-11-27,31.72,cancelado
1039,1040,40,5,2024-12-04,277.55,devuelto
1040,1041,41,1,2024-12-11,408.62,completado
1041,1042,42,2,2024-12-18,95.79,completado
1042,1043,43,3,2024-12-25,391.78,completado
1043,1044,44,4,2023-01-02,237.67,completado
1044,1045,45,5,2023-01-09,350.74,completado
1045,1046,46,1,2023-01-16,319.55,completado
1046,1047,47,2,2023-01-23,407.63,completado
1047,1048,48,3,2023-01-30,40.92,cancelado
1048,1049,49,4,2023-02-06,390.33,cancelado
1049,1050,50,5,2023-02-13,234.26,devuelto
1050,1051,51,1,2023-02-20,153.79,completado
1051,1052,52,2,2023-02-27,31.47,completado
1052,1053,53,3,2023-03-06,107.74,completado
1053,1054,54,4,2023-03-13,30.53,completado
1054,1055,55,5,2023-03-20,467.35,completado
1055,1056,56,1,2023-03-27,262.54,completado
1056,1057,57,2,2023-04-03,494.67,completado
1057,1058,58,3,2023-04-10,276.09,cancelado
1058,1059,59,4,2023-04-17,134.12,cancelado
1059,1060,60,5,2023-04-24,379.11,devuelto
1060,1061,61,1,2023-05-01,103.64,completado
1061,1062,62,2,2023-05-08,184.92,completado
1062,1063,63,3,2023-05-15,392.61,completado
1063,1064,64,4,2023-05-22,434.24,completado
1064,1065,65,5,2023-05-29,172.64,completado
1065,1066,66,1,2023-06-05,70.99,completado
1066,1067,67,2,2023-06-12,190.33,completado
1067,1068,68,3,2023-06-19,445.85,cancelado
1068,1069,69,4,2023-06-26,374.22,cancelado
1069,1070,70,5,2023-07-03,448.37,devuelto
1070,1071,71,1,2023-07-10,199.46,completado
1071,1072,72,2,2023-07-17,487.12,completado
1072,1073,73,3,2023-07-24,253.14,completado
1073,1074,74,4,2023-07-31,253.79,completado
1074,1075,75,5,2023-08-07,462.91,completado
1075,1076,76,1,2023-08-14,264.45,completado
1076,1077,77,2,2023-08-21,402.56,completado
1077,1078,78,3,2023-08-28,366.27,cancelado
1078,1079,79,4,2023-09-04,48.67,cancelado
1079,1080,80,5,2023-09-11,305.2,devuelto
